COREF,start_token,end_token,prop,cat,text
0,29450,29450,PRON,PER,I
862,29457,29458,NOM,VEH,the truck
108,29471,29471,PROP,PER,Logan
0,29474,29474,PRON,PER,I
124,29476,29476,PROP,PER,Sage
0,29480,29480,PRON,PER,I
124,29483,29483,PRON,PER,She
124,29490,29490,PRON,PER,her
124,29494,29494,PRON,PER,her
124,29497,29497,PRON,PER,Her
0,29503,29503,PRON,PER,I
124,29505,29505,PRON,PER,she
124,29510,29510,PROP,PER,Sage
0,29513,29513,PRON,PER,I
2624,29516,29518,NOM,FAC,the living room
124,29524,29524,PRON,PER,her
124,29526,29526,PRON,PER,She
0,29530,29530,PRON,PER,me
124,29540,29540,PRON,PER,her
0,29550,29550,PRON,PER,my
0,29553,29553,PRON,PER,My
297,29553,29554,NOM,PER,My friend
124,29559,29559,PRON,PER,she
0,29563,29563,PRON,PER,me
448,29568,29568,NOM,PER,girls
0,29575,29575,PRON,PER,me
112,29580,29580,PROP,PER,Brenda
112,29586,29586,PRON,PER,she
0,29590,29590,PRON,PER,me
124,29593,29593,PROP,PER,Sage
124,29600,29600,PRON,PER,her
124,29605,29605,PROP,PER,Sage
0,29613,29613,PRON,PER,I
124,29615,29615,PRON,PER,her
124,29618,29618,PRON,PER,She
124,29620,29620,PRON,PER,her
0,29623,29623,PRON,PER,me
124,29628,29628,PRON,PER,her
124,29632,29632,PRON,PER,her
108,29638,29638,PROP,PER,Logan
124,29640,29640,PRON,PER,I
124,29648,29648,PRON,PER,you
124,29651,29651,PROP,PER,Sage
124,29654,29654,PRON,PER,She
0,29664,29664,PRON,PER,me
0,29670,29670,PRON,PER,I
124,29677,29677,PRON,PER,her
0,29682,29682,PRON,PER,I
124,29685,29685,PRON,PER,her
0,29688,29688,PRON,PER,my
124,29691,29691,PRON,PER,She
0,29697,29697,PRON,PER,I
124,29701,29701,PRON,PER,She
0,29705,29705,PRON,PER,me
0,29707,29707,PRON,PER,I
0,29709,29709,PRON,PER,my
124,29713,29713,PRON,PER,hers
124,29715,29715,PRON,PER,She
880,29720,29720,PRON,PER,our
880,29729,29729,PRON,PER,we
2367,29732,29733,NOM,LOC,The world
124,29736,29736,PROP,PER,Sage
2667,29736,29738,NOM,PER,Sage ’s father
0,29753,29753,PRON,PER,I
124,29765,29765,PROP,PER,Sage
0,29772,29772,PRON,PER,I
0,29777,29777,PRON,PER,my
0,29784,29784,PRON,PER,I
124,29786,29786,PRON,PER,her
0,29803,29803,PRON,PER,I
124,29807,29807,PROP,PER,Sage
0,29810,29810,PRON,PER,my
124,29815,29815,PRON,PER,her
880,29818,29818,PRON,PER,our
880,29824,29824,PRON,PER,we
124,29828,29828,PROP,PER,Sage
124,29833,29833,PRON,PER,her
124,29836,29836,PRON,PER,she
0,29851,29851,PRON,PER,my
0,29854,29854,PRON,PER,me
124,29856,29856,PRON,PER,she
0,29861,29861,PRON,PER,me
124,29865,29865,PRON,PER,her
0,29871,29871,PRON,PER,me
124,29873,29873,PRON,PER,her
124,29879,29879,PROP,PER,Sage
0,29884,29884,PRON,PER,I
0,29886,29886,PRON,PER,my
0,29889,29889,PRON,PER,I
124,29891,29891,PRON,PER,her
0,29894,29894,PRON,PER,me
124,29902,29902,PRON,PER,her
2673,29906,29906,PRON,PER,We
124,29914,29914,PRON,PER,she
0,29922,29922,PRON,PER,I
485,29935,29936,NOM,PER,a girl
884,29939,29939,PRON,PER,you
108,29945,29945,PROP,PER,Logan
2673,29947,29947,PRON,PER,we
108,29956,29956,PRON,PER,You
124,29966,29966,PRON,PER,her
0,29974,29974,PRON,PER,I
124,29980,29980,PRON,PER,she
0,29984,29984,PRON,PER,me
108,29990,29990,PRON,PER,your
399,29990,29991,NOM,PER,your parents
124,29993,29993,PROP,PER,Sage
399,29996,29996,PRON,PER,they
124,30003,30003,PROP,PER,Sage
124,30006,30006,PRON,PER,her
124,30009,30009,PRON,PER,her
108,30018,30018,PRON,PER,you
124,30021,30021,PRON,PER,me
124,30025,30025,PRON,PER,me
124,30033,30033,PRON,PER,She
124,30035,30035,PRON,PER,her
124,30040,30040,PRON,PER,I
108,30043,30043,PRON,PER,you
108,30051,30051,PROP,PER,Logan
0,30054,30054,PRON,PER,I
124,30065,30065,PRON,PER,she
124,30074,30074,PRON,PER,me
124,30076,30076,PROP,PER,Sage
124,30078,30078,PRON,PER,I
124,30084,30084,PRON,PER,She
124,30086,30086,PRON,PER,her
124,30095,30095,PRON,PER,she
108,30099,30099,PROP,PER,Logan
124,30102,30102,PRON,PER,she
124,30108,30108,PRON,PER,her
124,30114,30114,PRON,PER,I
2675,30123,30123,PRON,PER,we
124,30133,30133,PRON,PER,I
0,30138,30138,PRON,PER,I
0,30148,30148,PRON,PER,I
0,30152,30152,PRON,PER,I
124,30158,30158,PRON,PER,her
0,30165,30165,PRON,PER,I
124,30173,30173,PROP,PER,Sage
124,30177,30177,PRON,PER,I
124,30179,30179,PRON,PER,She
124,30189,30189,PRON,PER,her
0,30193,30193,PRON,PER,I
764,30195,30196,NOM,PER,a boy
108,30202,30202,PRON,PER,I
108,30208,30208,PRON,PER,I
108,30224,30224,PRON,PER,I
2300,30230,30231,NOM,FAC,the track
108,30233,30233,PRON,PER,I
108,30236,30236,PRON,PER,I
108,30246,30246,PRON,PER,my
124,30251,30251,PROP,PER,Sage
606,30253,30254,NOM,PER,a guy
764,30256,30257,NOM,PER,A boy
2269,30259,30260,NOM,PER,A MAN
108,30262,30262,PRON,PER,I
108,30271,30271,PRON,PER,I
124,30276,30276,PRON,PER,Her
124,30280,30280,PRON,PER,Her
124,30285,30285,PRON,PER,her
108,30290,30290,PRON,PER,I
108,30298,30298,PRON,PER,I
108,30305,30305,PRON,PER,I
764,30308,30309,NOM,PER,a boy
764,30314,30315,NOM,PER,a boy
108,30319,30319,PRON,PER,me
2682,30320,30321,NOM,PER,a fag
108,30331,30331,PRON,PER,I
124,30335,30335,PROP,PER,Sage
124,30337,30337,PRON,PER,Her
124,30341,30341,PRON,PER,her
108,30348,30348,PRON,PER,my
124,30352,30352,PRON,PER,her
108,30356,30356,PRON,PER,me
108,30380,30380,PRON,PER,I
124,30383,30383,PRON,PER,her
124,30388,30388,PRON,PER,her
764,30390,30390,PRON,PER,Him
108,30403,30403,PRON,PER,my
108,30406,30406,PRON,PER,I
108,30415,30415,PRON,PER,my
108,30421,30421,PRON,PER,my
108,30425,30425,PRON,PER,I
124,30429,30429,PROP,PER,Sage
108,30432,30432,PRON,PER,me
108,30434,30434,PRON,PER,I
108,30444,30444,PRON,PER,I
108,30447,30447,PRON,PER,my
124,30451,30451,PRON,PER,her
108,30453,30453,PRON,PER,I
124,30458,30458,PRON,PER,her
764,30460,30460,PRON,PER,his
124,30463,30463,PROP,PER,Sage
124,30475,30475,PRON,PER,she
108,30485,30485,PRON,PER,I
108,30490,30490,PRON,PER,I
124,30494,30494,PRON,PER,her
108,30496,30496,PRON,PER,I
108,30501,30501,PRON,PER,I
2683,30505,30506,NOM,PER,that sicko
2684,30508,30509,NOM,FAC,the hospital
124,30511,30511,PROP,PER,Sage
124,30519,30519,PRON,PER,she
124,30526,30526,PRON,PER,she
124,30533,30533,PRON,PER,her
2272,30533,30534,NOM,PER,her sister
108,30537,30537,PRON,PER,My
2686,30548,30551,NOM,PER,middle - aged joggers
108,30555,30555,PRON,PER,me
108,30559,30559,PRON,PER,I
2687,30561,30561,PRON,PER,them
108,30563,30563,PRON,PER,I
108,30567,30567,PRON,PER,I
108,30573,30573,PRON,PER,I
124,30577,30577,PROP,PER,Sage
108,30581,30581,PRON,PER,me
124,30583,30583,PRON,PER,She
108,30585,30585,PRON,PER,me
108,30592,30592,PRON,PER,I
112,30596,30596,PROP,PER,Brenda
108,30600,30600,PRON,PER,I
2688,30606,30611,NOM,PER,the first girl who likes me
108,30611,30611,PRON,PER,me
606,30613,30614,NOM,PER,a guy
108,30616,30616,PRON,PER,I
108,30622,30622,PRON,PER,me
112,30627,30627,PROP,PER,Brenda
124,30632,30632,PROP,PER,Sage
112,30634,30634,PROP,PER,Brenda
2690,30637,30638,NOM,PER,an amateur
108,30644,30644,PRON,PER,me
124,30650,30650,PROP,PER,Sage
108,30658,30658,PRON,PER,I
764,30663,30664,NOM,PER,a boy
108,30666,30666,PRON,PER,I
124,30669,30669,PROP,PER,Sage
485,30671,30672,NOM,PER,a girl
2693,30676,30677,NOM,PER,everyone else
108,30681,30681,PRON,PER,I
124,30684,30684,PROP,PER,Sage
645,30693,30694,NOM,PER,anyone else
110,30699,30699,PROP,PER,Jack
120,30701,30701,PROP,PER,Tim
645,30708,30708,PRON,PER,they
108,30710,30710,PRON,PER,I
108,30718,30718,PRON,PER,my
108,30725,30725,PRON,PER,I
108,30730,30730,PRON,PER,my
108,30735,30735,PRON,PER,I
2300,30743,30744,NOM,FAC,the track
108,30747,30747,PROP,PER,Logan
108,30751,30751,PRON,PER,you
2394,30754,30755,NOM,FAC,a trailer
108,30757,30757,PRON,PER,you
114,30763,30763,PROP,PER,Mom
114,30770,30770,PRON,PER,her
108,30778,30778,PRON,PER,I
108,30780,30780,PRON,PER,I
108,30786,30786,PROP,PER,Logan
108,30789,30789,PRON,PER,you
108,30793,30793,PRON,PER,I
375,30803,30804,NOM,FAC,the bathroom
108,30807,30807,PROP,PER,Logan
0,30810,30810,PRON,PER,me
114,30813,30813,PRON,PER,She
108,30815,30815,PRON,PER,my
354,30815,30816,NOM,PER,my mother
114,30823,30823,PRON,PER,her
0,30826,30826,PRON,PER,I
114,30830,30830,PROP,PER,Mom
0,30832,30832,PRON,PER,I
0,30838,30838,PRON,PER,myself
114,30843,30843,PROP,PER,Mom
0,30848,30848,PRON,PER,me
158,30858,30859,PROP,PER,Mrs. McGarvy
158,30862,30862,PRON,PER,She
108,30864,30864,PRON,PER,you
108,30874,30874,PRON,PER,you
158,30878,30878,PRON,PER,She
108,30880,30880,PRON,PER,you
114,30886,30886,PRON,PER,I
114,30889,30889,PROP,PER,Mom
0,30891,30891,PRON,PER,I
0,30904,30904,PRON,PER,I
114,30910,30910,PROP,PER,Mom
0,30915,30915,PRON,PER,me
0,30917,30917,PRON,PER,I
0,30919,30919,PRON,PER,my
0,30923,30923,PRON,PER,I
114,30931,30931,PRON,PER,She
886,30941,30943,NOM,PER,A young lady
108,30947,30947,PRON,PER,you
886,30952,30952,PRON,PER,My
324,30952,30953,NOM,PER,My mom
886,30957,30957,PRON,PER,my
124,30964,30964,PROP,PER,Sage
886,30968,30968,PRON,PER,she
886,30971,30971,PRON,PER,my
354,30971,30972,NOM,PER,my mother
114,30974,30974,PROP,PER,Mom
886,30978,30978,PRON,PER,She
886,30980,30980,PRON,PER,her
127,30983,30983,PROP,PER,Tammi
886,30987,30987,PRON,PER,I
0,30992,30992,PRON,PER,I
886,30994,30994,PRON,PER,her
887,30998,30998,NOM,PER,sister
886,31008,31008,PRON,PER,she
886,31012,31012,PRON,PER,She
108,31014,31014,PRON,PER,you
886,31019,31019,PRON,PER,her
2272,31019,31020,NOM,PER,her sister
886,31028,31028,PRON,PER,I
375,31033,31034,NOM,FAC,the bathroom
108,31037,31037,PROP,PER,Logan
114,31043,31043,PRON,PER,She
108,31057,31057,PRON,PER,me
108,31063,31063,PRON,PER,I
360,31071,31071,NOM,PER,People
108,31083,31083,PRON,PER,I
108,31085,31085,PRON,PER,myself
108,31090,31090,PRON,PER,I
124,31101,31101,PROP,PER,Sage
124,31106,31106,PRON,PER,She
108,31109,31109,PRON,PER,my
108,31126,31126,PRON,PER,my
108,31130,31130,PRON,PER,I
344,31134,31134,NOM,PER,someone
124,31137,31137,PRON,PER,her
271,31142,31142,NOM,PER,everyone
108,31146,31146,PRON,PER,I
606,31148,31149,NOM,PER,a guy
2706,31156,31156,PRON,PER,we
108,31172,31172,PRON,PER,me
124,31186,31186,PROP,PER,Sage
2707,31190,31192,NOM,LOC,the entire world
124,31198,31198,PRON,PER,she
108,31202,31202,PRON,PER,me
108,31205,31205,PRON,PER,I
124,31211,31211,PRON,PER,her
606,31213,31213,PRON,PER,him
124,31215,31215,PRON,PER,her
124,31219,31219,PRON,PER,her
108,31223,31223,PRON,PER,I
124,31229,31229,PROP,PER,Sage
108,31234,31234,PRON,PER,I
124,31237,31237,PROP,PER,Sage
124,31243,31243,PRON,PER,her
108,31244,31244,PRON,PER,I
124,31249,31249,PRON,PER,her
486,31255,31255,NOM,FAC,school
124,31258,31258,PRON,PER,her
124,31260,31260,PRON,PER,she
2367,31263,31264,NOM,PER,the world
124,31266,31266,PRON,PER,she
272,31272,31272,NOM,PER,anyone
108,31278,31278,PRON,PER,I
124,31281,31281,PRON,PER,her
108,31283,31283,PRON,PER,I
108,31292,31292,PRON,PER,I
2711,31296,31300,NOM,FAC,the abandoned Arborville Road Cemetery
108,31302,31302,PRON,PER,I
124,31305,31305,PROP,PER,Sage
124,31308,31308,PRON,PER,her
108,31311,31311,PRON,PER,me
341,31312,31312,NOM,FAC,there
2713,31316,31323,NOM,LOC,the most isolated place I could think of
108,31320,31320,PRON,PER,I
124,31325,31325,PRON,PER,She
124,31339,31339,PRON,PER,she
108,31353,31353,PRON,PER,I
124,31355,31355,PRON,PER,she
108,31370,31370,PRON,PER,I
124,31374,31374,PRON,PER,her
764,31376,31377,NOM,PER,a boy
124,31380,31380,PRON,PER,her
2269,31382,31383,NOM,PER,a man
124,31401,31401,PRON,PER,she
124,31404,31404,PROP,PER,Sage
2716,31406,31415,NOM,PER,"A beautiful , zany , sensitive girl who liked me"
108,31415,31415,PRON,PER,me
108,31419,31419,PRON,PER,me
108,31429,31429,PRON,PER,me
2717,31431,31443,NOM,PER,The girl who was going to help me move on with my life
108,31438,31438,PRON,PER,me
108,31442,31442,PRON,PER,my
2718,31445,31461,NOM,PER,The girl who just happened to not mention that she had a dick growing between her legs
889,31454,31454,PRON,PER,she
889,31460,31460,PRON,PER,her
889,31464,31464,PRON,PER,she
108,31471,31471,PRON,PER,me
124,31474,31474,PROP,PER,Sage
108,31477,31477,PRON,PER,me
108,31483,31483,PROP,PER,Logan
889,31485,31485,PRON,PER,Her
0,31496,31496,PRON,PER,I
889,31500,31500,PRON,PER,her
889,31508,31508,PRON,PER,she
0,31511,31511,PRON,PER,me
124,31515,31515,PROP,PER,Sage
889,31538,31538,PRON,PER,she
0,31543,31543,PRON,PER,me
108,31546,31546,PROP,PER,Logan
889,31548,31548,PRON,PER,I
889,31556,31556,PRON,PER,I
889,31564,31564,PRON,PER,I
889,31574,31574,PRON,PER,I
108,31576,31576,PRON,PER,you
889,31582,31582,PRON,PER,I
108,31586,31586,PRON,PER,you
0,31590,31590,PRON,PER,I
889,31595,31595,PRON,PER,She
108,31601,31601,PRON,PER,you
272,31605,31605,NOM,PER,anyone
889,31606,31606,PRON,PER,my
0,31613,31613,PRON,PER,I
272,31617,31617,NOM,PER,anyone
891,31619,31622,NOM,PER,the girl I liked
0,31621,31621,PRON,PER,I
0,31627,31627,PRON,PER,me
0,31631,31631,PRON,PER,I
108,31639,31639,PROP,PER,Logan
108,31641,31641,PRON,PER,You
0,31644,31644,PRON,PER,I
108,31651,31651,PRON,PER,you
0,31655,31655,PRON,PER,me
542,31657,31658,NOM,PER,a friend
0,31661,31661,PRON,PER,I
108,31664,31664,PRON,PER,you
0,31673,31673,PRON,PER,I
108,31680,31680,PRON,PER,you
0,31686,31686,PRON,PER,me
2721,31691,31692,NOM,PER,anyone here
0,31695,31695,PRON,PER,I
2722,31698,31700,NOM,PER,a full woman
0,31702,31702,PRON,PER,I
486,31707,31707,NOM,FAC,school
0,31709,31709,PRON,PER,My
2724,31709,31710,NOM,PER,My family
412,31715,31715,NOM,GPE,town
127,31719,31719,PROP,PER,Tammi
2726,31728,31728,PRON,PER,us
0,31731,31731,PRON,PER,I
124,31737,31737,PROP,PER,Sage
124,31740,31740,PRON,PER,you
0,31742,31742,PRON,PER,I
0,31744,31744,PRON,PER,my
505,31744,31745,NOM,PER,my friends
0,31748,31748,PRON,PER,I
2728,31750,31754,NOM,PER,an ass pirate like you
124,31754,31754,PRON,PER,you
0,31762,31762,PRON,PER,me
0,31764,31764,PRON,PER,I
124,31771,31771,PRON,PER,you
124,31777,31777,PROP,PER,Sage
124,31784,31784,PRON,PER,she
0,31787,31787,PRON,PER,me
124,31796,31796,PRON,PER,her
124,31800,31800,PRON,PER,she
124,31804,31804,PRON,PER,She
2521,31815,31816,NOM,FAC,the cemetery
0,31818,31818,PRON,PER,I
0,31835,31835,PRON,PER,I
0,31863,31863,PRON,PER,I
124,31865,31865,PROP,PER,Sage
124,31873,31873,PRON,PER,her
0,31881,31881,PRON,PER,me
0,31885,31885,PRON,PER,I
124,31897,31897,PROP,PER,Sage
0,31900,31900,PRON,PER,I
124,31905,31905,PRON,PER,her
0,31913,31913,PRON,PER,I
0,31923,31923,PRON,PER,my
124,31927,31927,PROP,PER,Sage
124,31930,31930,PRON,PER,she
0,31932,31932,PRON,PER,me
0,31940,31940,PRON,PER,I
893,31948,31949,NOM,PER,any girl
0,31952,31952,PRON,PER,me
124,31956,31956,PRON,PER,she
0,31960,31960,PRON,PER,me
0,31965,31965,PRON,PER,me
0,31968,31968,PRON,PER,me
0,31972,31972,PRON,PER,me
124,31976,31976,PRON,PER,she
0,31985,31985,PRON,PER,me
124,31989,31989,PRON,PER,she
0,31991,31991,PRON,PER,I
0,31999,31999,PRON,PER,I
0,32005,32005,PRON,PER,I
0,32010,32010,PRON,PER,I
606,32021,32022,NOM,PER,a guy
0,32024,32024,PRON,PER,I
0,32037,32037,PRON,PER,I
0,32047,32047,PRON,PER,I
0,32060,32060,PRON,PER,my
0,32063,32063,PRON,PER,I
0,32065,32065,PRON,PER,I
124,32069,32069,PRON,PER,you
124,32071,32071,PROP,PER,Sage
0,32076,32076,PRON,PER,I
486,32085,32085,NOM,FAC,school
0,32087,32087,PRON,PER,my
0,32094,32094,PRON,PER,I
0,32103,32103,PRON,PER,I
124,32111,32111,PROP,PER,Sage
124,32113,32113,PRON,PER,she
0,32119,32119,PRON,PER,I
124,32123,32123,PRON,PER,her
124,32130,32130,PRON,PER,she
124,32134,32134,PRON,PER,She
0,32142,32142,PRON,PER,me
0,32145,32145,PRON,PER,I
159,32155,32155,PROP,PER,Sleep
0,32162,32162,PRON,PER,I
124,32168,32168,PROP,PER,Sage
896,32183,32186,NOM,PER,Someone in the office
897,32185,32186,NOM,FAC,the office
124,32188,32188,PRON,PER,her
124,32200,32200,PROP,PER,Sage
0,32205,32205,PRON,PER,me
898,32208,32209,NOM,PER,a homosexual
124,32214,32214,PRON,PER,her
0,32225,32225,PRON,PER,I
668,32230,32231,NOM,PER,No one
668,32236,32236,PRON,PER,They
0,32239,32239,PRON,PER,I
124,32241,32241,PROP,PER,Sage
606,32243,32244,NOM,PER,a guy
901,32250,32250,PRON,PER,Or
160,32254,32254,PROP,PER,Shame
2417,32258,32260,NOM,GPE,a small town
271,32262,32262,NOM,PER,Everyone
0,32265,32265,PRON,PER,I
110,32269,32269,PROP,PER,Jack
120,32271,32271,PROP,PER,Tim
112,32273,32273,PROP,PER,Brenda
0,32276,32276,PRON,PER,my
324,32276,32277,NOM,PER,my mom
0,32280,32280,PRON,PER,I
124,32285,32285,PROP,PER,Sage
124,32294,32294,PRON,PER,she
124,32299,32299,PRON,PER,she
120,32303,32303,PROP,PER,Tim
120,32307,32307,PRON,PER,himself
0,32314,32314,PRON,PER,I
122,32321,32322,PROP,PER,Mr. Elmer
905,32328,32328,PRON,PER,we
0,32332,32332,PRON,PER,I
124,32336,32336,PROP,PER,Sage
124,32342,32342,PRON,PER,she
486,32346,32346,NOM,FAC,school
127,32348,32348,PROP,PER,Tammi
127,32355,32355,PRON,PER,She
332,32358,32358,NOM,FAC,home
127,32360,32360,PRON,PER,her
2729,32360,32362,NOM,PER,her “ sister
0,32371,32371,PRON,PER,my
124,32374,32374,PROP,PER,Sage
124,32378,32378,PRON,PER,her
124,32384,32384,PRON,PER,she
485,32393,32394,NOM,PER,a girl
124,32396,32396,PRON,PER,She
0,32405,32405,PRON,PER,I
124,32411,32411,PRON,PER,her
0,32414,32414,PRON,PER,My
124,32428,32428,PROP,PER,Sage
905,32435,32435,PRON,PER,we
554,32440,32441,NOM,ORG,high school
0,32444,32444,PRON,PER,I
0,32449,32449,PRON,PER,I
124,32453,32453,PRON,PER,her
668,32457,32458,NOM,PER,no one
905,32462,32462,PRON,PER,we
0,32468,32468,PRON,PER,I
0,32470,32470,PRON,PER,myself
0,32471,32471,PRON,PER,I
0,32485,32485,PRON,PER,I
0,32490,32490,PRON,PER,I
0,32495,32495,PRON,PER,my
0,32499,32499,PRON,PER,I
110,32512,32512,PROP,PER,Jack
0,32514,32514,PRON,PER,I
2587,32517,32518,NOM,FAC,the commons
161,32524,32525,PROP,PER,Mr. Bloch
912,32527,32528,NOM,PER,the principal
905,32536,32536,PRON,PER,us
161,32538,32538,PRON,PER,his
913,32538,32539,NOM,FAC,his office
110,32542,32542,PROP,PER,Jack
0,32550,32550,PRON,PER,I
161,32555,32556,PROP,PER,Mr. Bloch
110,32559,32559,PROP,PER,Jack
912,32578,32579,NOM,PER,the principal
915,32582,32586,NOM,PER,a man you deliberately antagonized
916,32584,32584,PRON,PER,you
917,32592,32595,NOM,PER,the only meth dealer
917,32599,32599,PRON,PER,his
918,32602,32604,NOM,FAC,the Boyer campus
919,32607,32608,NOM,VEH,an ambulance
110,32610,32610,PROP,PER,Jack
110,32627,32627,PROP,PER,Jack
0,32634,32634,PRON,PER,I
0,32638,32638,PRON,PER,I
0,32645,32645,PRON,PER,I
110,32652,32652,PRON,PER,you
124,32664,32664,PROP,PER,Sage
110,32668,32668,PROP,PER,Jack
124,32675,32675,PROP,PER,Sage
764,32677,32678,NOM,PER,a boy
0,32680,32680,PRON,PER,I
110,32685,32685,PROP,PER,Jack
921,32687,32688,NOM,VEH,the airplane
922,32702,32706,NOM,FAC,the glass - fronted office
161,32708,32709,PROP,PER,Mr. Bloch
110,32720,32720,PROP,PER,Jack
0,32730,32730,PRON,PER,I
110,32737,32737,PRON,PER,you
124,32742,32742,PRON,PER,She
0,32744,32744,PRON,PER,you
108,32746,32746,PROP,PER,Logan
0,32754,32754,PRON,PER,My
110,32762,32762,PROP,PER,Jack
110,32764,32764,PRON,PER,his
923,32764,32765,NOM,VEH,his aircraft
2730,32773,32773,PRON,PER,you
2410,32773,32774,NOM,PER,you guys
0,32781,32781,PRON,PER,I
110,32786,32786,PRON,PER,You
110,32791,32791,PROP,PER,Jack
0,32797,32797,PRON,PER,my
0,32801,32801,PRON,PER,I
0,32804,32804,PRON,PER,I
124,32806,32806,PRON,PER,she
0,32810,32810,PRON,PER,you
124,32812,32812,PRON,PER,her
0,32818,32818,PRON,PER,I
0,32820,32820,PRON,PER,you
110,32834,32834,PROP,PER,Jack
110,32837,32837,PRON,PER,He
0,32849,32849,PRON,PER,me
0,32850,32850,PRON,PER,you
124,32855,32855,PRON,PER,her
124,32862,32862,PRON,PER,She
2732,32865,32867,NOM,PER,that jungle woman
124,32873,32873,PRON,PER,she
0,32876,32876,PRON,PER,you
0,32878,32878,PRON,PER,your
0,32882,32882,PRON,PER,I
110,32884,32884,PROP,PER,Jack
110,32891,32891,PRON,PER,him
110,32894,32894,PRON,PER,his
0,32898,32898,PRON,PER,I
0,32904,32904,PRON,PER,My
297,32904,32905,NOM,PER,My friend
297,32913,32913,PRON,PER,his
0,32925,32925,PRON,PER,I
297,32928,32928,PRON,PER,him
0,32930,32930,PRON,PER,I
297,32938,32938,PRON,PER,his
110,32944,32944,PRON,PER,your
0,32947,32947,PRON,PER,me
0,32950,32950,PRON,PER,I
0,32952,32952,PRON,PER,I
110,32955,32955,PRON,PER,his
0,32959,32959,PRON,PER,my
0,32962,32962,PRON,PER,I
2587,32967,32968,NOM,FAC,the commons
161,32970,32971,PROP,PER,Mr. Bloch
161,32977,32977,PRON,PER,he
110,32982,32982,PROP,PER,Jack
0,32984,32984,PRON,PER,me
108,32988,32988,PROP,PER,Logan
110,32990,32990,PRON,PER,I
108,33001,33001,PRON,PER,you
110,33004,33004,PRON,PER,I
108,33007,33007,PRON,PER,your
0,33015,33015,PRON,PER,I
0,33018,33018,PRON,PER,my
110,33026,33026,PROP,PER,Jack
0,33029,33029,PRON,PER,me
112,33030,33030,PROP,PER,Brenda
0,33034,33034,PRON,PER,me
0,33036,33036,PRON,PER,I
110,33039,33039,PRON,PER,him
110,33041,33041,PRON,PER,he
0,33047,33047,PRON,PER,I
110,33053,33053,PRON,PER,he
110,33060,33060,PRON,PER,He
0,33062,33062,PRON,PER,I
926,33067,33067,PRON,PER,you
926,33071,33071,PRON,PER,your
2435,33071,33072,NOM,PER,your friends
110,33077,33077,PROP,PER,Jack
110,33079,33079,PRON,PER,I
110,33082,33082,PRON,PER,He
0,33095,33095,PRON,PER,my
114,33099,33099,PROP,PER,Mom
53,33104,33104,PROP,FAC,Goodwill
0,33112,33112,PRON,PER,I
928,33118,33118,PRON,PER,our
929,33118,33120,NOM,FAC,our old shed
0,33123,33123,PRON,PER,I
0,33134,33134,PRON,PER,I
0,33149,33149,PRON,PER,I
332,33151,33151,NOM,FAC,home
486,33153,33153,NOM,FAC,school
0,33155,33155,PRON,PER,I
380,33161,33162,NOM,FAC,the trailer
114,33164,33164,PROP,PER,Mom
0,33177,33177,PRON,PER,I
0,33180,33180,PRON,PER,I
0,33195,33195,PRON,PER,my
110,33202,33202,PROP,PER,Jack
120,33204,33204,PROP,PER,Tim
124,33206,33206,PROP,PER,Sage
0,33208,33208,PRON,PER,I
0,33217,33217,PRON,PER,I
0,33229,33229,PRON,PER,I
0,33232,33232,PRON,PER,I
124,33236,33236,PROP,PER,Sage
360,33238,33238,NOM,PER,people
934,33241,33241,PRON,PER,we
0,33251,33251,PRON,PER,I
360,33258,33258,PRON,PER,they
934,33262,33262,PRON,PER,we
935,33264,33265,NOM,PER,a couple
112,33272,33272,PROP,PER,Brenda
112,33277,33277,PRON,PER,she
0,33283,33283,PRON,PER,me
112,33285,33285,PRON,PER,she
0,33289,33289,PRON,PER,I
112,33294,33294,PRON,PER,her
111,33300,33300,PROP,PER,Tanya
111,33303,33303,PRON,PER,she
0,33306,33306,PRON,PER,me
112,33310,33310,PROP,PER,Brenda
0,33312,33312,PRON,PER,I
112,33319,33319,PRON,PER,she
0,33325,33325,PRON,PER,me
934,33328,33328,PRON,PER,we
112,33337,33337,PRON,PER,She
0,33341,33341,PRON,PER,me
